대분류,중분류,소분류,Section,테스트 항목,기대결과,WEB,Apple_Mobile,Android_Phone
Series Detailed Page,Episode Rail,thumnail image,Series Detailed Page>Episode Rail>thumnail image,thumnail image 확인,thumnail image 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Episode Rail,thumnail image,Series Detailed Page>Episode Rail>thumnail image,Lock icon 확인,Lock icon 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Episode Rail,thumnail image,Series Detailed Page>Episode Rail>thumnail image,Lock icon 노출 여부 확인,Lock icon 노출되지 않는다,UNTESTED,비대상,비대상
Series Detailed Page,Episode Rail,thumnail image,Series Detailed Page>Episode Rail>thumnail image,Language icon 확인,Language icon 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Episode Rail,thumnail image,Series Detailed Page>Episode Rail>thumnail image,Language icon 노출 여부 확인,Language icon 노출되지 않는다,UNTESTED,비대상,비대상
Series Detailed Page,Episode Rail,thumnail image,Series Detailed Page>Episode Rail>thumnail image,Progress Bar 확인,Progress Bar 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Episode Rail,thumnail image,Series Detailed Page>Episode Rail>thumnail image,Progress Bar 노출 여부 확인,Progress Bar 노출되지 않는다,UNTESTED,비대상,비대상
Series Detailed Page,Episode Rail,thumnail image,Series Detailed Page>Episode Rail>thumnail image,미로그인 시 thumnail image 선택 시 동작 확인,Sign In Page 진입된다,UNTESTED,비대상,비대상
Series Detailed Page,Episode Rail,thumnail image,Series Detailed Page>Episode Rail>thumnail image,미결제 시 Locked thumnail image 선택 시 동작 확인,PLAN Page 진입된다,UNTESTED,비대상,비대상
Series Detailed Page,Episode Rail,thumnail image,Series Detailed Page>Episode Rail>thumnail image,thumnail image 선택 시 동작 확인,Player Page 진입된다,UNTESTED,비대상,비대상
Series Detailed Page,Episode Rail,thumnail image,Series Detailed Page>Episode Rail>thumnail image,thumnail image 기능 확인,해당 Content 재생된다,UNTESTED,비대상,비대상
Series Detailed Page,Episode Rail,Indicator icon,Series Detailed Page>Episode Rail>Indicator icon,Right Indicator icon 확인,우측 꺽쇠 형태의 Indicator icon 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Episode Rail,Indicator icon,Series Detailed Page>Episode Rail>Indicator icon,Right Indicator icon 기능 확인,우측으로 Scrolling 동작한디,UNTESTED,비대상,비대상
Series Detailed Page,Episode Rail,Indicator icon,Series Detailed Page>Episode Rail>Indicator icon,Right Indicator icon 노출 여부 확인,Right Indicator icon 노출되지 않는다,UNTESTED,비대상,비대상
Series Detailed Page,Episode Rail,Indicator icon,Series Detailed Page>Episode Rail>Indicator icon,Left Indicator icon 확인,좌측 꺽쇠 형태의 Indicator icon 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Episode Rail,Indicator icon,Series Detailed Page>Episode Rail>Indicator icon,Left Indicator icon 기능 확인,좌측으로 Scrolling 동작한디,UNTESTED,비대상,비대상
Series Detailed Page,Episode Rail,Indicator icon,Series Detailed Page>Episode Rail>Indicator icon,Left Indicator icon 노출 여부 확인,Left Indicator icon 노출되지 않는다,UNTESTED,비대상,비대상
Series Detailed Page,Episode Rail,Indicator icon,Series Detailed Page>Episode Rail>Indicator icon,해상도 320 이하 적용 시 Default Setting 확인,Right Indicator icon 노출 상태로 적용된다,UNTESTED,비대상,비대상
Series Detailed Page,Episode Rail,Description Section,Series Detailed Page>Episode Rail>Description Section,Content Name text 확인,Content Name text 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Episode Rail,Description Section,Series Detailed Page>Episode Rail>Description Section,Content Name text stringset 확인,"""Episode {NN}"" text 출력된다",UNTESTED,비대상,비대상
Series Detailed Page,Episode Rail,Description Section,Series Detailed Page>Episode Rail>Description Section,Content Name text Hover 시 UI 확인,Content Name underline 처리되어 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Episode Rail,Description Section,Series Detailed Page>Episode Rail>Description Section,Content Name text 선택 시 동작 확인,Player Page 진입된다,UNTESTED,비대상,비대상
Series Detailed Page,Episode Rail,Description Section,Series Detailed Page>Episode Rail>Description Section,Content Name text 기능 확인,해당 Content 재생된다,UNTESTED,비대상,비대상
Series Detailed Page,Episode Rail,Description Section,Series Detailed Page>Episode Rail>Description Section,Information icon 확인,Circled i 형태의 Information icon 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Episode Rail,Description Section,Series Detailed Page>Episode Rail>Description Section,Information icon 기능 확인,해당 Content Information POP UP 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Episode Rail,Description Section,Series Detailed Page>Episode Rail>Description Section,synopsios text 확인,synopsios text 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Episode Rail,Description Section,Series Detailed Page>Episode Rail>Description Section,synopsios text Max line 확인,Max Line 4줄 적용되어 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Episode Rail,Description Section,Series Detailed Page>Episode Rail>Description Section,More Button 확인,More Button 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Episode Rail,Description Section,Series Detailed Page>Episode Rail>Description Section,More Button UI 확인,More Button Underline 처리되어 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Episode Rail,Description Section,Series Detailed Page>Episode Rail>Description Section,More Button 기능 확인,빌드 동작 확인 필요,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,,Series Detailed Page>Show Info Area,Show Info Area 확인,Show Info Area 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,title text,Series Detailed Page>Show Info Area>title text,title text 확인,title text 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,title text,Series Detailed Page>Show Info Area>title text,title text stringset 확인,"""Show Info"" text 출력된다",UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,synopsios text,Series Detailed Page>Show Info Area>synopsios text,synopsios text 확인,synopsios text 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,synopsios text,Series Detailed Page>Show Info Area>synopsios text,synopsios text Max line 적용 여부 확인,Max Line 적용되지 않는다,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Keytalk Section,Series Detailed Page>Show Info Area>Keytalk Section,Keytalk Section 확인,Keytalk Section 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Keytalk Section,Series Detailed Page>Show Info Area>Keytalk Section,Rectangle 확인,Rectangle 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Keytalk Section,Series Detailed Page>Show Info Area>Keytalk Section,title text 확인,title text 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Keytalk Section,Series Detailed Page>Show Info Area>Keytalk Section,title text stringset 확인,"""Related Key Terms, Powered by AI"" text 출력된다",UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Keytalk Section,Series Detailed Page>Show Info Area>Keytalk Section,Inform icon 확인,Circled Question mark 형태의 Inform icon 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Keytalk Section,Series Detailed Page>Show Info Area>Keytalk Section,Inform icon hover 시 동작 확인,Keytalk Inform toast POP UP 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Keytalk Section,Series Detailed Page>Show Info Area>Keytalk Section,Keytalk Keyword Button 확인,Keytalk Keyword Button 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Keytalk Section,Series Detailed Page>Show Info Area>Keytalk Section,Keytalk Keyword Button 노출 개수 확인,Keytalk Keyword Button 최대 5개 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Keytalk Section,Series Detailed Page>Show Info Area>Keytalk Section,해상도 320 이하 적용 시 Keytalk Keyword Button 노출 개수 확인,Keytalk Keyword Button 최대 4개 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Keytalk Section,Series Detailed Page>Show Info Area>Keytalk Section,Keytalk Keyword Button 선택 시 동작 확인,Search Results Page 진입된다,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Keytalk Section,Series Detailed Page>Show Info Area>Keytalk Section,Keytalk Keyword Button 기능 확인,선택한 Keytalk Keyword Button 기반 검색된다,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Keytalk Section,Series Detailed Page>Show Info Area>Keytalk Section,Keytalk Plus Button 확인,Keytalk Plus Button 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Keytalk Section,Series Detailed Page>Show Info Area>Keytalk Section,Keytalk Plus Button stringset 확인,"""+{NN}"" text 출력된다",UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Keytalk Section,Series Detailed Page>Show Info Area>Keytalk Section,Item Counter 동작 확인,Content Related Keytalk Keyword 개수 집계되어 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Keytalk Section,Series Detailed Page>Show Info Area>Keytalk Section,Keytalk Plus Button 기능 확인,빌드 동작 확인 필요,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Keytalk Section,Series Detailed Page>Show Info Area>Keytalk Section,Downward Navigation Button 확인,Downward Navigation icon 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Keytalk Section,Series Detailed Page>Show Info Area>Keytalk Section,Downward Navigation Button 기능 확인,빌드 동작 확인 필요,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Keytalk Section,Series Detailed Page>Show Info Area>Keytalk Section,Keytalk Section 노출 여부 확인,Keytalk Keyword List Area 노출되지 않는다,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Genre Section,Series Detailed Page>Show Info Area>Genre Section,title text 확인,title text 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Genre Section,Series Detailed Page>Show Info Area>Genre Section,title text stringset 확인,"""Genre"" text 출력된다",UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Genre Section,Series Detailed Page>Show Info Area>Genre Section,Content Genre 확인,해당 Content Genre 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Genre Section,Series Detailed Page>Show Info Area>Genre Section,Comma 확인,Comma 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Genre Section,Series Detailed Page>Show Info Area>Genre Section,Genre hover 시 UI 확인,Genre 강조되어 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Genre Section,Series Detailed Page>Show Info Area>Genre Section,Genre hover 시 동작 확인,Genre Underline 처리되어 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Genre Section,Series Detailed Page>Show Info Area>Genre Section,Genre 선택 시 동작 확인,Search Result Page 진입된다,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Genre Section,Series Detailed Page>Show Info Area>Genre Section,Genre 기능 확인,선택한 Genre Keyword 기반으로 검색 동작한다,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Year Section,Series Detailed Page>Show Info Area>Year Section,title text 확인,title text 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Year Section,Series Detailed Page>Show Info Area>Year Section,title text stringset 확인,"""Year"" text 출력된다",UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Year Section,Series Detailed Page>Show Info Area>Year Section,Content Released Year 확인,해당 Content Released Year 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Director Section,Series Detailed Page>Show Info Area>Director Section,title text 확인,title text 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Director Section,Series Detailed Page>Show Info Area>Director Section,title text stringset 확인,"""Director"" text 출력된다",UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Director Section,Series Detailed Page>Show Info Area>Director Section,Content Director 확인,해당 Content Director 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Director Section,Series Detailed Page>Show Info Area>Director Section,Director hover 시 UI 확인,Director 강조되어 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Director Section,Series Detailed Page>Show Info Area>Director Section,Director hover 시 동작 확인,Director Underline 처리되어 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Director Section,Series Detailed Page>Show Info Area>Director Section,Director 선택 시 동작 확인,Search Result Page 진입된다,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Director Section,Series Detailed Page>Show Info Area>Director Section,Director 기능 확인,선택한 Director Keyword 기반으로 검색 동작한다,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Cast Section,Series Detailed Page>Show Info Area>Cast Section,title text 확인,title text 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Show Info Area,Cast Section,Series Detailed Page>Show Info Area>Cast Section,title text stringset 확인,"""Main Cast"" text 출력된다",UNTESTED,비대상,비대상
